gene_id,base_mean_normalized_count,count_log2fc,SYMBOL,GENENAME,nasa_log2fc,absolute_count_log2fc,contrast
ENSMUSG00000104100,25.961477756959958,1.1753075717120485,,,1.1939789503501,1.1753075717120485,OSD-203 7d hlu versus control
ENSMUSG00000096169,13.91594834977828,1.171637397519355,Or10h5,olfactory receptor family 10 subfamily H member 5,1.03439838989381,1.171637397519355,OSD-203 7d hlu versus control
ENSMUSG00000026315,11.170780194438564,-1.167578253208352,Serpinb8,"serine (or cysteine) peptidase inhibitor, clade B, member 8",-0.626527948821518,1.167578253208352,OSD-203 7d hlu versus control
ENSMUSG00000103163,10.505341396845427,1.1571082620281679,,,1.20682436806775,1.1571082620281679,OSD-203 7d hlu versus control
ENSMUSG00000030208,17.98015210517321,-1.1520293075651296,Emp1,epithelial membrane protein 1,-0.919031758169526,1.1520293075651296,OSD-203 7d hlu versus control
ENSMUSG00000107115,43.84541928531555,1.1485025022057596,,,1.10663271821646,1.1485025022057596,OSD-203 7d hlu versus control
ENSMUSG00000108389,13.956036475802296,1.1483559014669396,,,1.2362033017192,1.1483559014669396,OSD-203 7d hlu versus control
ENSMUSG00000109165,56.01778891701707,1.1392457434641077,,,1.30026916239638,1.1392457434641077,OSD-203 7d hlu versus control
ENSMUSG00000121116,16.999642770577417,1.127098727182785,,,1.1996580448329,1.127098727182785,OSD-203 7d hlu versus control
ENSMUSG00000113200,12.935207000511422,1.1240349274899546,,,1.22986918223407,1.1240349274899546,OSD-203 7d hlu versus control
ENSMUSG00000041782,25.59201085989403,1.1101274843160773,Lad1,ladinin,0.886854577005283,1.1101274843160773,OSD-203 7d hlu versus control
ENSMUSG00000066058,18.122632250671682,-1.1003725220899099,Cldn19,claudin 19,-1.42530278429537,1.1003725220899099,OSD-203 7d hlu versus control
ENSMUSG00000050953,170.45986170641038,-1.0954282263195312,Gja1,"gap junction protein, alpha 1",-1.09645096044854,1.0954282263195312,OSD-203 7d hlu versus control
ENSMUSG00000075707,12.429774175619238,-1.088134807591865,Dio3,"deiodinase, iodothyronine type III",-0.986410762320007,1.088134807591865,OSD-203 7d hlu versus control
ENSMUSG00000012443,15.36661975773382,-1.084869106582688,Kif11,kinesin family member 11,-0.974444773427846,1.084869106582688,OSD-203 7d hlu versus control
ENSMUSG00000026424,14.171700200811708,1.0843946898868868,Gpr37l1,G protein-coupled receptor 37-like 1,1.12585672272499,1.0843946898868868,OSD-203 7d hlu versus control
ENSMUSG00000053441,16.011434634749136,1.0811827448131093,Adamts19,ADAM metallopeptidase with thrombospondin type 1 motif 19,1.06038229739693,1.0811827448131093,OSD-203 7d hlu versus control
ENSMUSG00000103445,11.085772069061985,1.0766470536421686,,,1.11422710945041,1.0766470536421686,OSD-203 7d hlu versus control
ENSMUSG00000103495,19.063646688060746,1.0726514999684447,,,1.24622013833699,1.0726514999684447,OSD-203 7d hlu versus control
ENSMUSG00000058626,10.170064161296008,-1.0708855150094272,Capn11,calpain 11,-1.51006312135614,1.0708855150094272,OSD-203 7d hlu versus control
ENSMUSG00000049112,33.99299182166824,1.0690612542571094,Oxtr,oxytocin receptor,1.14000084097676,1.0690612542571094,OSD-203 7d hlu versus control
ENSMUSG00000110564,17.553826158462304,1.065482953357281,,,1.16831354835862,1.065482953357281,OSD-203 7d hlu versus control
ENSMUSG00000102386,15.54432748377192,1.0631133665061556,,,1.08522412941576,1.0631133665061556,OSD-203 7d hlu versus control
ENSMUSG00000091405,818.8700259581453,1.0581344418011074,H4c14,H4 clustered histone 14,1.09460018730789,1.0581344418011074,OSD-203 7d hlu versus control
ENSMUSG00000111918,12.275219838939858,1.0528646037132605,,,1.11640079600717,1.0528646037132605,OSD-203 7d hlu versus control
ENSMUSG00000082917,10.76429277638491,1.0525548862151672,,,1.1473479007884,1.0525548862151672,OSD-203 7d hlu versus control
ENSMUSG00000031994,11.487889100363663,1.0462954877191462,Adamts8,ADAM metallopeptidase with thrombospondin type 1 motif 8,1.11957283334309,1.0462954877191462,OSD-203 7d hlu versus control
ENSMUSG00000102875,23.753889710914457,1.04069640458961,,,1.05302525242233,1.04069640458961,OSD-203 7d hlu versus control
ENSMUSG00000101356,13.687593113435488,1.040443928953789,,,1.14656003601467,1.040443928953789,OSD-203 7d hlu versus control
ENSMUSG00000104164,11.20089876762167,1.0397844799200324,,,1.0996035835821,1.0397844799200324,OSD-203 7d hlu versus control
ENSMUSG00000102331,14.49952839518075,1.036834726766977,,,1.15123434888194,1.036834726766977,OSD-203 7d hlu versus control
ENSMUSG00000044393,10.753724803873244,-1.0278828556960742,Dsg2,desmoglein 2,-1.25321112707138,1.0278828556960742,OSD-203 7d hlu versus control
ENSMUSG00000050423,10.053721280599191,-1.0275549087356524,Ppp1r3g,"protein phosphatase 1, regulatory subunit 3G",-1.16965508583067,1.0275549087356524,OSD-203 7d hlu versus control
ENSMUSG00000120068,14.61468942603366,1.02420336675114,,,1.03879546009005,1.02420336675114,OSD-203 7d hlu versus control
ENSMUSG00000102840,10.984726742624341,1.0222054595565446,,,1.13798943773102,1.0222054595565446,OSD-203 7d hlu versus control
ENSMUSG00000075289,16.359909415115993,-1.0220629904922403,Carns1,carnosine synthase 1,-0.552467357399699,1.0220629904922403,OSD-203 7d hlu versus control
ENSMUSG00000112153,12.945203032596135,1.019741766913152,,,1.0897546711759,1.019741766913152,OSD-203 7d hlu versus control
ENSMUSG00000120248,12.05319721779808,1.0168999860506922,,,1.05099237626844,1.0168999860506922,OSD-203 7d hlu versus control
ENSMUSG00000073680,14.631044194782808,1.012013577710623,Tmem88b,transmembrane protein 88B,1.12745054342743,1.012013577710623,OSD-203 7d hlu versus control
ENSMUSG00000105824,21.026034197109215,1.011078328170781,,,1.13167351964418,1.011078328170781,OSD-203 7d hlu versus control
ENSMUSG00000054779,10.081827675296863,1.009088845435603,,,0.934612725356288,1.009088845435603,OSD-203 7d hlu versus control
ENSMUSG00000104903,20.534667354515967,1.007997121794608,,,1.01112911375187,1.007997121794608,OSD-203 7d hlu versus control
ENSMUSG00000102369,12.61402942304681,1.0062052946666278,,,1.36599801916937,1.0062052946666278,OSD-203 7d hlu versus control
ENSMUSG00000108752,30.261111239010688,1.0009905745475165,,,1.014545541763,1.0009905745475165,OSD-203 7d hlu versus control
ENSMUSG00000007097,697.1289874320275,-0.9949322302400789,Atp1a2,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",-0.998449506558918,0.9949322302400789,OSD-203 7d hlu versus control
ENSMUSG00000021390,29.27195635270248,-0.9908527010604695,Ogn,osteoglycin,-0.979710049010815,0.9908527010604695,OSD-203 7d hlu versus control
ENSMUSG00000048489,11.264671422640918,0.9900287937424266,Depp1,DEPP1 autophagy regulator,0.818477611911995,0.9900287937424266,OSD-203 7d hlu versus control
ENSMUSG00000033633,16.70101060251826,-0.9825185198004763,Clec18a,"C-type lectin domain family 18, member A",-1.05502329132749,0.9825185198004763,OSD-203 7d hlu versus control
ENSMUSG00000027820,28.149925641976296,-0.9712845027635344,Mme,membrane metallo endopeptidase,-0.992709605094239,0.9712845027635344,OSD-203 7d hlu versus control
ENSMUSG00000106251,22.400600921467902,0.9711024375025259,,,0.96638728093634,0.9711024375025259,OSD-203 7d hlu versus control
ENSMUSG00000108701,16.57465866092792,0.9692452842799589,,,0.898976983929204,0.9692452842799589,OSD-203 7d hlu versus control
ENSMUSG00000063018,11.6416081184254,-0.9672050020245468,,,-1.06581881838895,0.9672050020245468,OSD-203 7d hlu versus control
ENSMUSG00000028635,28.69974597517996,0.956333987198468,Edn2,endothelin 2,1.08889267288827,0.956333987198468,OSD-203 7d hlu versus control
ENSMUSG00000111938,11.03325317314434,-0.9557010239937088,,,-0.945950694010277,0.9557010239937088,OSD-203 7d hlu versus control
ENSMUSG00000105293,72.83424220627892,0.9542521883406047,,,0.939928291366291,0.9542521883406047,OSD-203 7d hlu versus control
ENSMUSG00000024041,39.639961175286544,-5.70681226831507,Cryaa,"crystallin, alpha A",-5.72023045542226,5.70681226831507,OSD-203 1m radiation versus control
ENSMUSG00000000724,12.087980393463265,-5.056514256754303,Cryba1,"crystallin, beta A1",-6.91856244735302,5.056514256754303,OSD-203 1m radiation versus control
ENSMUSG00000042240,27.574527634892654,-4.55259270272093,Crybb2,"crystallin, beta B2",-4.86840347332396,4.55259270272093,OSD-203 1m radiation versus control
ENSMUSG00000042279,43.49348043439391,-3.7234676643726554,H1f8,H1.8 linker histone,-4.05114283603497,3.7234676643726554,OSD-203 1m radiation versus control
ENSMUSG00000026247,19.45903332960677,-3.5066465786552956,Ecel1,endothelin converting enzyme-like 1,-3.31403538977911,3.5066465786552956,OSD-203 1m radiation versus control
ENSMUSG00000064346,33.40638582865343,3.449980397899991,,,,3.449980397899991,OSD-203 1m radiation versus control
ENSMUSG00000020908,16.318824967241873,3.2337952718959513,Myh3,"myosin, heavy polypeptide 3, skeletal muscle, embryonic",3.6275779303484,3.2337952718959513,OSD-203 1m radiation versus control
ENSMUSG00000002020,97.7493750301501,-2.5704289859337783,Ltbp2,latent transforming growth factor beta binding protein 2,-2.36081545758945,2.5704289859337783,OSD-203 1m radiation versus control
ENSMUSG00000010311,288.4553700650864,-2.392489540272723,Optc,opticin,-2.39545485983334,2.392489540272723,OSD-203 1m radiation versus control
ENSMUSG00000049723,12.014532817115871,-2.3266162461083506,Mmp12,matrix metallopeptidase 12,-2.03740065672183,2.3266162461083506,OSD-203 1m radiation versus control
ENSMUSG00000047230,37.238025919114726,-2.2796940422381002,Cldn2,claudin 2,-2.26725795511526,2.2796940422381002,OSD-203 1m radiation versus control
ENSMUSG00000022512,49.51748766546511,-2.143915140978953,Cldn1,claudin 1,-2.15073481276218,2.143915140978953,OSD-203 1m radiation versus control
ENSMUSG00000118672,80.67510106435905,2.130732339021742,Muc4,mucin 4,2.15257974849021,2.130732339021742,OSD-203 1m radiation versus control
ENSMUSG00000028635,57.73814555800625,-2.0424343977076678,Edn2,endothelin 2,-2.04115519407937,2.0424343977076678,OSD-203 1m radiation versus control
ENSMUSG00000006369,463.5769521380779,-2.0406635060693388,Fbln1,fibulin 1,-2.08288587257953,2.0406635060693388,OSD-203 1m radiation versus control
ENSMUSG00000021614,244.2058603333494,-2.0046088736744117,Vcan,versican,-1.70640888448974,2.0046088736744117,OSD-203 1m radiation versus control
ENSMUSG00000026579,202.22031062613252,-1.978085865323284,F5,coagulation factor V,-2.00308037385815,1.978085865323284,OSD-203 1m radiation versus control
ENSMUSG00000002588,35.027376612697665,-1.962866306017801,Pon1,paraoxonase 1,-1.90391537718306,1.962866306017801,OSD-203 1m radiation versus control
ENSMUSG00000042436,118.2205419251641,-1.938882666412207,Mfap4,microfibrillar-associated protein 4,-1.92121321195665,1.938882666412207,OSD-203 1m radiation versus control
ENSMUSG00000092805,432.9327021116948,1.9169108301854922,,,0.539329709483936,1.9169108301854922,OSD-203 1m radiation versus control
ENSMUSG00000028174,302.12510845017124,-1.8882937092570722,Rpe65,retinal pigment epithelium 65,-1.86215918440658,1.8882937092570722,OSD-203 1m radiation versus control
ENSMUSG00000121111,32.331645074316,-1.885249409447725,,,-1.85055227584161,1.885249409447725,OSD-203 1m radiation versus control
ENSMUSG00000054146,21.62783507796427,1.8535284789496596,Krt15,keratin 15,1.29545252918589,1.8535284789496596,OSD-203 1m radiation versus control
ENSMUSG00000045573,575.0775905128921,-1.8487348899081748,Penk,preproenkephalin,-1.89847791025576,1.8487348899081748,OSD-203 1m radiation versus control
ENSMUSG00000064655,20.12997787408103,1.8333836191627302,Gm25788,"predicted gene, 25788",1.98625282419333,1.8333836191627302,OSD-203 1m radiation versus control
ENSMUSG00000029843,79.01804983132783,-1.831753475772661,Slc13a4,"solute carrier family 13 (sodium/sulfate symporters), member 4",-1.80662362822269,1.831753475772661,OSD-203 1m radiation versus control
ENSMUSG00000030108,70.88942672164485,-1.827895531360227,Slc6a13,"solute carrier family 6 (neurotransmitter transporter, GABA), member 13",-1.90842145705769,1.827895531360227,OSD-203 1m radiation versus control
ENSMUSG00000041782,56.15683508857923,-1.8094749886110528,Lad1,ladinin,-1.73875274732883,1.8094749886110528,OSD-203 1m radiation versus control
ENSMUSG00000048108,40.52999924905199,-1.7536357681970383,Tmem72,transmembrane protein 72,-1.26951585225016,1.7536357681970383,OSD-203 1m radiation versus control
ENSMUSG00000067543,57.8215669136142,1.7524724614160083,Prb1a,proline-rich protein BstNI subfamily 1A,1.8572667421626,1.7524724614160083,OSD-203 1m radiation versus control
ENSMUSG00000041559,206.26683814316576,-1.7496048805339743,Fmod,fibromodulin,-1.78138183646131,1.7496048805339743,OSD-203 1m radiation versus control
ENSMUSG00000018339,1041.5081820323962,-1.7427940189962967,Gpx3,glutathione peroxidase 3,-1.73114321190951,1.7427940189962967,OSD-203 1m radiation versus control
ENSMUSG00000023943,26.2438208361116,-1.738746667660751,Sult1c1,"sulfotransferase family, cytosolic, 1C, member 1",-1.7595844861479,1.738746667660751,OSD-203 1m radiation versus control
ENSMUSG00000020651,75.66124669996744,-1.718411947924797,Slc26a4,"solute carrier family 26, member 4",-1.71481488796556,1.718411947924797,OSD-203 1m radiation versus control
ENSMUSG00000061808,877.3303348410831,-1.7084796025504363,Ttr,transthyretin,-1.70883186193524,1.7084796025504363,OSD-203 1m radiation versus control
ENSMUSG00000036814,42.49267106082767,-1.6761691758785406,Slc6a20a,"solute carrier family 6 (neurotransmitter transporter), member 20A",-1.77517586861213,1.6761691758785406,OSD-203 1m radiation versus control
ENSMUSG00000028600,38.33085262427359,-1.6705217875198384,Podn,podocan,-2.2017671650376,1.6705217875198384,OSD-203 1m radiation versus control
ENSMUSG00000026414,36.50648385838213,-1.6630463780899063,Tnnt2,"troponin T2, cardiac",-1.47935518623345,1.6630463780899063,OSD-203 1m radiation versus control
ENSMUSG00000018459,27.306241224825254,-1.6608968792246874,Slc13a3,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3",-1.7729102576495,1.6608968792246874,OSD-203 1m radiation versus control
ENSMUSG00000021804,799.8870281011683,-1.6599026968774855,Rgr,retinal G protein coupled receptor,-1.73893115760549,1.6599026968774855,OSD-203 1m radiation versus control
ENSMUSG00000028003,203.09092109235058,-1.6449360477260586,Lrat,lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase),-1.64383816463278,1.6449360477260586,OSD-203 1m radiation versus control
ENSMUSG00000025350,108.64724489137294,-1.6146001030415083,Rdh5,retinol dehydrogenase 5,-1.56541744814115,1.6146001030415083,OSD-203 1m radiation versus control
ENSMUSG00000058626,23.062481087487402,-1.6131445289413513,Capn11,calpain 11,-1.6464166543773,1.6131445289413513,OSD-203 1m radiation versus control
ENSMUSG00000063130,18.36442239760313,1.57504280304812,Calml3,calmodulin-like 3,1.60555598029042,1.57504280304812,OSD-203 1m radiation versus control
ENSMUSG00000036972,22.602963013194618,-1.5649052967123327,Zic4,zinc finger protein of the cerebellum 4,-1.72654857846034,1.5649052967123327,OSD-203 1m radiation versus control
ENSMUSG00000072941,240.714129265878,-1.5626053278620395,Sod3,"superoxide dismutase 3, extracellular",-1.56696797942754,1.5626053278620395,OSD-203 1m radiation versus control
ENSMUSG00000030495,12.161725604749208,-1.5270920160913122,Slc7a10,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 10",-0.877389906640493,1.5270920160913122,OSD-203 1m radiation versus control
ENSMUSG00000032373,56.03483429517066,-1.526838335518487,Car12,carbonic anhydrase 12,-1.20462278090554,1.526838335518487,OSD-203 1m radiation versus control
ENSMUSG00000026830,64.65614425672801,-1.520502049240185,Ermn,"ermin, ERM-like protein",-1.50738918993325,1.520502049240185,OSD-203 1m radiation versus control
ENSMUSG00000024598,34.17839245961481,-1.5163370544232746,Fbn2,fibrillin 2,-1.52040680741452,1.5163370544232746,OSD-203 1m radiation versus control
ENSMUSG00000022598,14.11344408520291,1.512088714772413,Psca,prostate stem cell antigen,1.55898071272402,1.512088714772413,OSD-203 1m radiation versus control
ENSMUSG00000021390,68.64948943359663,-1.5112955444155354,Ogn,osteoglycin,-1.54922489670547,1.5112955444155354,OSD-203 1m radiation versus control
ENSMUSG00000009378,33.3414970997902,-1.508954930747127,Slc16a12,"solute carrier family 16 (monocarboxylic acid transporters), member 12",-1.5768466571022,1.508954930747127,OSD-203 1m radiation versus control
ENSMUSG00000021680,78.53161268905144,-1.4752079528151498,Crhbp,corticotropin releasing hormone binding protein,-1.528905542511,1.4752079528151498,OSD-203 1m radiation versus control
ENSMUSG00000038418,896.5690324236086,-1.4728404339151662,Egr1,early growth response 1,-1.46704909364531,1.4728404339151662,OSD-203 1m radiation versus control
ENSMUSG00000052819,32.49414923616334,-1.4674348072624765,Best2,bestrophin 2,-1.58030743145936,1.4674348072624765,OSD-203 1m radiation versus control
ENSMUSG00000064343,24.712945285818616,1.4615499446507814,,,,1.4615499446507814,OSD-203 1m radiation versus control
ENSMUSG00000085069,10.31990509684952,-1.4369768954144622,Prdm16os,Prdm16 opposite strand transcript,-1.44734956428767,1.4369768954144622,OSD-203 1m radiation versus control
ENSMUSG00000000392,17.298875378715838,-1.4209467825920974,Fap,fibroblast activation protein,-1.59139890894112,1.4209467825920974,OSD-203 1m radiation versus control
ENSMUSG00000090588,26.148928457543526,1.3992537740964592,Muc21,mucin 21,1.57234937217839,1.3992537740964592,OSD-203 1m radiation versus control
ENSMUSG00000038167,18.02755497284111,-1.3974399999336975,Plekhg6,"pleckstrin homology domain containing, family G (with RhoGef domain) member 6",-1.30858062880781,1.3974399999336975,OSD-203 1m radiation versus control
ENSMUSG00000032092,14.200240058699347,-1.3920520313546767,Mpzl2,myelin protein zero-like 2,-1.31064129890952,1.3920520313546767,OSD-203 1m radiation versus control
ENSMUSG00000044393,22.734143012293693,-1.3562117876993036,Dsg2,desmoglein 2,-1.15116628847303,1.3562117876993036,OSD-203 1m radiation versus control
ENSMUSG00000030208,39.07689253545554,1.3415211445989352,Emp1,epithelial membrane protein 1,1.22425187013486,1.3415211445989352,OSD-203 1m radiation versus control
ENSMUSG00000054779,10.927036118832342,-1.3284711140701901,,,-1.28096665975012,1.3284711140701901,OSD-203 1m radiation versus control
ENSMUSG00000107881,32.278303202396,-1.3275207234456332,,,-1.35214051878716,1.3275207234456332,OSD-203 1m radiation versus control
ENSMUSG00000063796,96.14527083802433,-1.321208911502701,Slc22a8,"solute carrier family 22 (organic anion transporter), member 8",-1.25566870587166,1.321208911502701,OSD-203 1m radiation versus control
ENSMUSG00000035200,75.00548502426196,-1.3183673089846417,Chrnb4,"cholinergic receptor, nicotinic, beta polypeptide 4",-1.29010787490696,1.3183673089846417,OSD-203 1m radiation versus control
ENSMUSG00000007097,1186.8894926303958,-1.317733751566278,Atp1a2,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",-1.20023382199658,1.317733751566278,OSD-203 1m radiation versus control
ENSMUSG00000047793,886.7719676689912,-1.3137830124485943,Sned1,"sushi, nidogen and EGF-like domains 1",-1.32753883865552,1.3137830124485943,OSD-203 1m radiation versus control
ENSMUSG00000050671,27.270341599977563,-1.2995619784047387,Ism2,isthmin 2,-1.65853331211491,1.2995619784047387,OSD-203 1m radiation versus control
ENSMUSG00000066058,46.97132480359394,-1.291773628047904,Cldn19,claudin 19,-1.37980486812988,1.291773628047904,OSD-203 1m radiation versus control
ENSMUSG00000029759,33.66187865363902,-1.2786010124336562,Pon3,paraoxonase 3,-1.03285042416869,1.2786010124336562,OSD-203 1m radiation versus control
ENSMUSG00000032988,45.95450757262325,-1.2773022974946255,Slc16a8,"solute carrier family 16 (monocarboxylic acid transporters), member 8",-1.28907067320503,1.2773022974946255,OSD-203 1m radiation versus control
ENSMUSG00000020932,179.8968735981394,-1.2755311197350587,Gfap,glial fibrillary acidic protein,-1.27430921987441,1.2755311197350587,OSD-203 1m radiation versus control
ENSMUSG00000022324,44.976912392011,-1.269786830978037,Matn2,matrilin 2,-1.28237269778378,1.269786830978037,OSD-203 1m radiation versus control
ENSMUSG00000001435,629.4199347199857,-1.2675085245690738,Col18a1,"collagen, type XVIII, alpha 1",-1.05551080856835,1.2675085245690738,OSD-203 1m radiation versus control
ENSMUSG00000021835,68.61377985510714,-1.2525407883609831,Bmp4,bone morphogenetic protein 4,-1.5601945542841,1.2525407883609831,OSD-203 1m radiation versus control
ENSMUSG00000027204,550.0594775114492,-1.2518580776519888,Fbn1,fibrillin 1,-1.26121881759194,1.2518580776519888,OSD-203 1m radiation versus control
ENSMUSG00000040152,157.7478072312609,-1.241625290911,Thbs1,thrombospondin 1,-1.21038282233014,1.241625290911,OSD-203 1m radiation versus control
ENSMUSG00000027420,12.250655447892992,-1.2299610383615538,Bfsp1,"beaded filament structural protein 1, in lens-CP94",-1.48160903693718,1.2299610383615538,OSD-203 1m radiation versus control
ENSMUSG00000046352,18.765912707204304,1.2268037431785157,Gjb2,"gap junction protein, beta 2",1.21449665521104,1.2268037431785157,OSD-203 1m radiation versus control
ENSMUSG00000036098,120.50851149803725,-1.2186963505480186,Myrf,myelin regulatory factor,-1.24277774711833,1.2186963505480186,OSD-203 1m radiation versus control
ENSMUSG00000005917,52.60664978925102,-1.2084010397927554,Otx1,orthodenticle homeobox 1,-1.21252926886584,1.2084010397927554,OSD-203 1m radiation versus control
ENSMUSG00000064558,146.7976918895944,1.2043130492752538,Gm24620,"predicted gene, 24620",1.31124510221906,1.2043130492752538,OSD-203 1m radiation versus control
ENSMUSG00000061048,48.480675976989396,-1.1995017891111532,Cdh3,cadherin 3,-1.20314570335755,1.1995017891111532,OSD-203 1m radiation versus control
ENSMUSG00000018126,11.16825241934453,-1.199164955761477,Baiap2l2,BAI1-associated protein 2-like 2,-2.72404689910486,1.199164955761477,OSD-203 1m radiation versus control
ENSMUSG00000030849,59.46913925912512,-1.1806063151623267,Fgfr2,fibroblast growth factor receptor 2,-1.31122725650007,1.1806063151623267,OSD-203 1m radiation versus control
ENSMUSG00000049382,10.83776880510131,-1.1736585325501867,Krt8,keratin 8,-1.41130360166991,1.1736585325501867,OSD-203 1m radiation versus control
ENSMUSG00000048616,13.404415000732087,-1.1706931158492528,Nog,noggin,-1.15236805204829,1.1706931158492528,OSD-203 1m radiation versus control
ENSMUSG00000024164,24.024242992715738,-1.164648501759568,C3,complement component 3,-0.403369804721703,1.164648501759568,OSD-203 1m radiation versus control
ENSMUSG00000032327,246.69781838593786,-1.1588239458872425,Stra6,stimulated by retinoic acid gene 6,-1.18543658887798,1.1588239458872425,OSD-203 1m radiation versus control
ENSMUSG00000051041,12.46654811761508,-1.156998079017321,Olfml1,olfactomedin-like 1,-1.2894858959019,1.156998079017321,OSD-203 1m radiation versus control
ENSMUSG00000026042,24.689880655034866,-1.1542105649237855,Col5a2,"collagen, type V, alpha 2",-2.20952516232575,1.1542105649237855,OSD-203 1m radiation versus control
ENSMUSG00000055874,30.51224859514138,-1.1529712875140155,Foxi3,forkhead box I3,-1.19575079436876,1.1529712875140155,OSD-203 1m radiation versus control
ENSMUSG00000034382,25.176319779765738,1.1465258594045884,AI661453,expressed sequence AI661453,1.23596862931236,1.1465258594045884,OSD-203 1m radiation versus control
ENSMUSG00000026712,11.053395105583016,-1.1279092489579001,Mrc1,"mannose receptor, C type 1",-1.00678534158859,1.1279092489579001,OSD-203 1m radiation versus control
ENSMUSG00000075707,29.143904583514352,-1.124702022204113,Dio3,"deiodinase, iodothyronine type III",-1.03491848705528,1.124702022204113,OSD-203 1m radiation versus control
ENSMUSG00000030862,56.41312347316617,-1.1238825978873122,Cpxm2,"carboxypeptidase X, M14 family member 2",-1.1089724087556,1.1238825978873122,OSD-203 1m radiation versus control
ENSMUSG00000068699,41.112992190405244,-1.1233533109793072,Flnc,"filamin C, gamma",-1.23970052992241,1.1233533109793072,OSD-203 1m radiation versus control
ENSMUSG00000121135,38.09897856267832,4.754192910217268,Hmga2-ps1,"high mobility group AT-hook 2, pseudogene 1",5.04663287523273,4.754192910217268,OSD-203 1m hlu versus control
ENSMUSG00000067543,13.549716693258611,-4.249301750928832,Prb1a,proline-rich protein BstNI subfamily 1A,-4.85684806643645,4.249301750928832,OSD-203 1m hlu versus control
ENSMUSG00000002020,88.13477329266843,-4.21036333159366,Ltbp2,latent transforming growth factor beta binding protein 2,-3.76116921457381,4.21036333159366,OSD-203 1m hlu versus control
ENSMUSG00000042279,42.77437358583211,-4.104777262559666,H1f8,H1.8 linker histone,-3.84403572911214,4.104777262559666,OSD-203 1m hlu versus control
ENSMUSG00000010311,257.05762601158966,-4.032698045413078,Optc,opticin,-4.09818225215803,4.032698045413078,OSD-203 1m hlu versus control
ENSMUSG00000020651,61.95405345261368,-3.8527622869353153,Slc26a4,"solute carrier family 26, member 4",-3.57056041712929,3.8527622869353153,OSD-203 1m hlu versus control
ENSMUSG00000006369,401.1548461356328,-3.7206806709533256,Fbln1,fibulin 1,-3.72749111517109,3.7206806709533256,OSD-203 1m hlu versus control
ENSMUSG00000029843,67.19149846796778,-3.467309844202855,Slc13a4,"solute carrier family 13 (sodium/sulfate symporters), member 4",-3.36224857882371,3.467309844202855,OSD-203 1m hlu versus control
ENSMUSG00000026579,175.93883208395317,-3.4536316078342,F5,coagulation factor V,-3.51150662330708,3.4536316078342,OSD-203 1m hlu versus control
ENSMUSG00000052819,25.99638980996199,-3.4193402113652973,Best2,bestrophin 2,-3.70784012736945,3.4193402113652973,OSD-203 1m hlu versus control
ENSMUSG00000064346,32.4678004139376,3.4057176491377152,,,,3.4057176491377152,OSD-203 1m hlu versus control
ENSMUSG00000021614,214.62271556506963,-3.348380326860526,Vcan,versican,-2.81550135850059,3.348380326860526,OSD-203 1m hlu versus control
ENSMUSG00000054146,53.029045601870486,3.3450033872226324,Krt15,keratin 15,2.94656926842461,3.3450033872226324,OSD-203 1m hlu versus control
ENSMUSG00000042240,29.31513964119793,-3.220900174209881,Crybb2,"crystallin, beta B2",-3.41965294610896,3.220900174209881,OSD-203 1m hlu versus control
ENSMUSG00000009378,27.284644446102686,-3.190968762301715,Slc16a12,"solute carrier family 16 (monocarboxylic acid transporters), member 12",-3.25602542172829,3.190968762301715,OSD-203 1m hlu versus control
ENSMUSG00000042436,104.100294427146,-3.1731814603638346,Mfap4,microfibrillar-associated protein 4,-3.21288398401703,3.1731814603638346,OSD-203 1m hlu versus control
ENSMUSG00000018339,896.9444877208404,-3.0758009142792773,Gpx3,glutathione peroxidase 3,-3.08207877697387,3.0758009142792773,OSD-203 1m hlu versus control
ENSMUSG00000047230,34.645972931518244,-3.021970709787462,Cldn2,claudin 2,-3.04119926138242,3.021970709787462,OSD-203 1m hlu versus control
ENSMUSG00000026247,20.24752815801906,-2.932763021248595,Ecel1,endothelin converting enzyme-like 1,-2.67756613708101,2.932763021248595,OSD-203 1m hlu versus control
ENSMUSG00000039899,12.713545245633332,-2.9120323325283914,Fgl2,fibrinogen-like protein 2,-3.08380510661868,2.9120323325283914,OSD-203 1m hlu versus control
ENSMUSG00000045573,512.1922908902247,-2.8567751832819765,Penk,preproenkephalin,-2.80311865012955,2.8567751832819765,OSD-203 1m hlu versus control
ENSMUSG00000000724,13.45404273951199,-2.8177481020152593,Cryba1,"crystallin, beta A1",-3.32211295130035,2.8177481020152593,OSD-203 1m hlu versus control
ENSMUSG00000021390,58.49312820297716,-2.7140907086698145,Ogn,osteoglycin,-2.78502169720151,2.7140907086698145,OSD-203 1m hlu versus control
ENSMUSG00000023041,12.487186904650322,2.6940519719465463,Krt6b,keratin 6B,3.02868226882373,2.6940519719465463,OSD-203 1m hlu versus control
ENSMUSG00000044393,18.900853562642393,-2.6332812736772113,Dsg2,desmoglein 2,-1.64214641272971,2.6332812736772113,OSD-203 1m hlu versus control
ENSMUSG00000024041,45.28206891501341,-2.6223937057268225,Cryaa,"crystallin, alpha A",-2.76589498084427,2.6223937057268225,OSD-203 1m hlu versus control
